STN---,WBAN,YEARMODA,TEMP,,DEWP,,SLP,,STP,,VISIB,,WDSP,,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
744860,94789,20081218,39.2,24,27.7,24,1024.8,24,1024,24,10,24,5.6,24,11.1,999.9,45,30.9,0.25G,999.9,0
744860,94789,20081219,34.9,24,27.3,24,1022.2,20,1020.5,24,7.6,24,9.1,24,15.9,17.1,45,31.1,0.00G,3.1,111000
744860,94789,20081220,27.7,24,21.4,24,1017,16,1014.9,24,8.1,24,12.7,24,19,22.9,41,24.1,0.63G,2,11000
744860,94789,20081221,33.1,24,27.3,24,1010.2,18,1008.4,24,6.5,24,12,24,19,22.9,42.1,24.1,0.02G,2,11000
744860,94789,20081222,23.6,24,4.1,24,1010.9,24,1010.2,24,10,24,21.6,24,28.9,40,42.1,14,0.60G,1.2,0
744860,94789,20081223,24,24,9.2,24,1034.8,24,1034,24,10,24,9.8,24,18.1,27,30.9,15.1,0.00G,1.2,0
744860,94789,20081224,36.2,24,27.5,24,1028.8,23,1028.1,24,8.5,24,10.4,24,17.1,999.9,46.9,19.9,0.04G,1.2,10000
744860,94789,20081225,46.8,24,30.5,24,1018.9,24,1017.3,24,9.4,24,18.2,24,26,35,57,33.1,0.41G,1.2,10000
744860,94789,20081226,35.3,24,21.4,24,1033.9,24,1033.2,24,10,24,6.5,24,12,999.9,57,28,0.06G,999.9,0
744860,94789,20081227,43.2,24,37.7,24,1028.7,24,1027.9,24,7.2,24,4.4,24,8.9,999.9,46.9,28.2,0.02G,999.9,110000
744860,94789,20081228,51.6,24,46.2,24,1015.5,18,1015.7,24,4.4,24,9.1,24,21,27,64,41,0.01G,999.9,110000
744860,94789,20081229,45.5,24,23.4,24,1015.2,24,1014.4,24,10,24,12.8,24,20,999.9,64,37,0.00G,999.9,0
744860,94789,20081230,41.6,24,17.2,24,1009,24,1008.3,24,10,24,15.4,24,24.1,34,48.9,36,0.00G,999.9,0
744860,94789,20081231,31.7,24,16.9,24,1007,22,1004.8,24,8.6,24,12.8,24,32.1,39,45,21,0.00G,999.9,11000
744860,94789,20090101,20.6,24,0.9,24,1020.3,24,1019.5,24,10,24,20.8,24,32.1,41,36,16,0.01G,999.9,0
744860,94789,20090102,29.7,24,12.4,24,1018.3,22,1016.8,24,9.7,24,10.9,24,20,24.1,37,16,0.00G,999.9,1000
744860,94789,20090103,34.8,24,18,24,1012.7,24,1011.9,24,10,24,13,24,22.9,29.9,41,23,0.00G,999.9,0
744860,94789,20090104,33,24,10.9,24,1018.5,24,1017.8,24,10,24,11.8,24,20,22.9,44.1,26.1,0.00G,999.9,0
744860,94789,20090105,40.8,24,24.2,24,1014.9,24,1014.2,24,9.9,24,8.9,24,13,19,45,26.2,0.01G,999.9,10000
744860,94789,20090106,36.1,24,9.3,24,1017,24,1016.2,24,10,24,6.8,24,11.1,999.9,45,32,0.00H,999.9,1000
744860,94789,20090107,35.7,24,29.8,24,998,18,999.7,24,7,24,9.5,24,15.9,999.9,39.9,32,0.63G,999.9,10000
744860,94789,20090108,37.9,24,24.8,24,995,24,993.7,24,9.6,24,19.7,24,32.1,42.9,41,33.1,0.92G,999.9,10000
744860,94789,20090109,31,24,11.8,24,1011.9,24,1011.2,24,10,24,16.8,24,21,27,41,27,0.00G,999.9,0
744860,94789,20090110,28,24,12,24,1024.9,20,1023.7,24,8.8,24,7.4,24,17.1,21,36,24.1,0.00G,999.9,1000
744860,94789,20090111,30.2,24,23.5,24,1012.3,19,1011.6,24,8.1,24,10.6,24,17.1,22,35.1,24.1,0.13G,1.2,11000
744860,94789,20090112,27.6,24,14.9,24,1019.5,24,1018.8,24,10,24,5.4,24,15,999.9,35.1,21,0.09G,999.9,0
744860,94789,20090113,33.3,24,20.9,24,1021.8,24,1021,24,10,24,6.7,24,15.9,999.9,39.9,21,0.00G,999.9,0
744860,94789,20090114,28,24,8.6,24,1015.2,24,1013.9,24,10,24,13.2,24,24.1,32.1,39.9,18,0.00G,999.9,0
744860,94789,20090115,21.3,24,6.4,24,1022.3,20,1021.2,24,7.9,24,9.6,24,15.9,999.9,24.8*,17.6*,0.00G,1.2,1000
744860,94789,20090116,15.7,24,-1.9,24,1031.4,24,1030.7,24,10,24,11.9,24,15.9,21,24.1,12,0.01G,1.2,0
744860,94789,20090117,12.6,24,-5.5,24,1034.2,24,1033.5,24,10,24,7.6,24,15,19,19.9,7,0.00G,1.2,0
744860,94789,20090118,26.5,24,17,24,1018.9,22,1018.7,24,8.8,24,5.8,24,12,999.9,33.1,7,0.00G,1.2,1000
744860,94789,20090119,29.1,24,24.8,24,1006,17,1005.2,24,3.2,24,3.1,24,7,999.9,33.1,19.9,0.20G,2,1000
744860,94789,20090120,26.2,24,15.9,24,1004.9,24,1004.1,24,9.2,24,9.9,24,17.1,22.9,32,19.9,0.05G,2,1000
744860,94789,20090121,21.9,24,6.6,24,1011.2,24,1010.5,24,10,24,12.3,24,18.1,19,28.9,17.1,0.00G,1.2,0
744860,94789,20090122,26.6,24,11.5,24,1015.9,24,1015.2,24,10,24,13.1,24,18.1,22.9,37,17.1,0.00G,1.2,0
744860,94789,20090123,33.3,24,21.9,24,1016,24,1015.3,24,10,24,7.1,24,15.9,999.9,42.1,21,0.00G,1.2,0
744860,94789,20090124,36.8,24,19,24,1012.6,24,1011.9,24,9.9,24,15.2,24,24.1,31.1,44.1,25,0.00G,1.2,0
744860,94789,20090125,21.1,24,-1.8,24,1026.8,24,1026,24,10,24,10.3,24,18.1,22.9,28.0*,15.1*,0.00G,999.9,0
744860,94789,20090126,24.4,24,4.2,24,1029.3,24,1028.5,24,10,24,8.2,24,13,999.9,28.9,15.1,0.00G,999.9,0
744860,94789,20090127,28.5,24,5,24,1031,24,1030.2,24,10,24,6.9,24,12,999.9,30.9,19.9,0.00G,999.9,0
744860,94789,20090128,32.2,24,22.5,24,1021.2,15,1018.3,24,4.2,24,8.7,24,21,28,42.8*,24.8*,0.14G,1.2,111000
744860,94789,20090129,33.4,24,17.6,24,1010.7,24,1009.9,24,10,24,14.2,24,22.9,34,42.1,25.2,0.74G,2,10000
744860,94789,20090130,30.7,24,18.6,24,1014.1,24,1013.3,24,9.3,24,8.7,24,13,999.9,37,25,0.00G,999.9,1000
744860,94789,20090131,27,24,8.1,24,1014.1,24,1013.3,24,10,24,14.7,24,20,25.1,36,21.9,0.00G,999.9,1000
744860,94789,20090201,34.5,24,15.3,24,1015,24,1014.3,24,10,24,11.2,24,15.9,999.9,50,21.9,0.00G,999.9,0
744860,94789,20090202,41.5,24,28.9,24,1013.8,24,1013,24,10,24,3.3,24,13,999.9,53.1,28.2,0.00G,999.9,0
744860,94789,20090203,35.2,24,25.5,24,1010,22,1008.9,24,6.6,24,13.6,24,17.1,25.1,43.0*,28.4*,0.00G,1.2,101000
744860,94789,20090204,24.8,24,9,24,1014.6,22,1013,24,8.7,24,9.5,24,15,20,37,17.1,0.06G,1.2,1000
744860,94789,20090205,18.6,24,-0.9,24,1024.2,24,1023.4,24,10,24,15.6,24,20,24.1,30,12,0.00G,1.2,0
744860,94789,20090206,21.5,24,3.2,24,1029.9,24,1029.1,24,10,24,10.1,24,22,26,28.9,12,0.00G,1.2,0
744860,94789,20090207,31,24,21,24,1027.5,24,1026.7,24,9.9,24,5.2,24,13,999.9,43,16,0.00G,1.2,0
744860,94789,20090208,46.6,24,32.4,24,1015.7,24,1015,24,10,24,12.4,24,22.9,28,59.0*,37.9*,0.00G,1.2,10000
744860,94789,20090209,40.1,24,18.2,24,1026.6,24,1025.8,24,10,24,11.5,24,17.1,25.1,61,32,0.00G,999.9,0
744860,94789,20090210,39.2,24,30.2,24,1026.1,24,1025.4,24,9.7,24,4,24,11.1,999.9,48.9,30,0.00G,999.9,0
744860,94789,20090211,45.8,24,38.1,24,1015.4,24,1014.6,24,8.7,24,3.6,24,11.1,999.9,62.1,30.2,0.00G,999.9,0
744860,94789,20090212,49.1,24,35.2,24,997.3,24,996.3,24,8.7,24,20.2,24,32.1,46,62.1,37.9,0.02G,999.9,10000
744860,94789,20090213,44.4,24,18,24,1007.5,24,1006.7,24,10,24,20.1,24,28,34,48.9*,37.9*,0.05G,999.9,0
744860,94789,20090214,34.9,24,9.8,24,1014.5,24,1013.8,24,10,24,12.7,24,22,28.9,46,28,0.00G,999.9,0
744860,94789,20090215,37.1,24,10.7,24,1015.5,24,1014.7,24,10,24,11.4,24,18.1,20,44.1,28.2,0.00G,999.9,0
744860,94789,20090216,33.9,24,12.2,24,1020.2,24,1019.5,24,10,24,10,24,15.9,999.9,44.1,28,0.00G,999.9,0
744860,94789,20090217,33.2,24,12.9,24,1023.3,24,1022.6,24,10,24,9.6,24,15,20,42.1,26.1,0.00G,999.9,0
744860,94789,20090218,34.9,24,27.5,24,1017.4,22,1016.2,24,9.3,24,9.9,24,24.1,31.1,42.1,26.1,0.00G,999.9,11000
744860,94789,20090219,44.3,24,38.1,24,996.8,20,996.1,24,5.8,24,12.2,24,25.1,34,51.1,27.1,0.37G,999.9,10000
744860,94789,20090220,29.6,24,7.3,24,1006,24,1005.3,24,10,24,20.9,24,27,34,51.1,24.1,0.03G,999.9,0
744860,94789,20090221,32.7,24,13.1,24,1020.2,24,1019.5,24,10,24,15.5,24,22,26,41,24.1,0.00G,999.9,0
744860,94789,20090222,39.4,24,32,24,1018.5,21,1016.9,24,9,24,11.4,24,19,24.1,45,27.1,0.00G,999.9,11000
744860,94789,20090223,32.3,24,12.3,24,1016.1,24,1015.4,24,10,24,19.6,24,28,35,45,28,0.15G,999.9,0
744860,94789,20090224,28.8,24,8.4,24,1024.1,24,1023.4,24,10,24,17.1,24,22.9,33,37.9,23,0.00G,999.9,0
744860,94789,20090225,30.9,24,10.5,24,1030.6,24,1029.8,24,10,24,7.2,24,14,999.9,37.9,23,0.00G,999.9,0
744860,94789,20090226,38.1,24,28.9,24,1028.4,24,1027.7,24,10,24,8,24,12,999.9,46.9,24.3,0.00G,999.9,0
744860,94789,20090227,44.7,24,39.9,24,1020,24,1019.6,24,9.8,24,15.5,24,27,34,53.1,30.2,0.00G,999.9,10000
744860,94789,20090228,41.6,24,28.8,24,1018.7,24,1017.6,24,9.7,24,15.4,24,24.1,28,53.1,35.1,0.01G,999.9,10000
744860,94789,20090301,33.2,24,20.7,24,1019.8,23,1019.1,24,8.8,24,12.1,24,15.9,22.9,36.0*,28.9*,0.01G,999.9,1000
744860,94789,20090302,25.3,24,20.4,24,1013.4,12,1012,24,3,24,18.5,24,31.1,39,33.1*,21.2*,0.41G,7.1,101000
744860,94789,20090303,18.9,24,3.4,24,1020.8,24,1020.1,24,9.9,24,15.5,24,19,29.9,30,12.9,0.08G,5.9,1000
744860,94789,20090304,24,24,5.7,24,1028.3,24,1027.5,24,10,24,10.2,24,15.9,999.9,34,12.9,0.01G,5.9,0
744860,94789,20090305,30.5,24,18.5,24,1030.6,24,1029.9,24,10,24,5.6,24,15.9,22.9,37.9,17.1,0.00G,3.9,0
744860,94789,20090306,39.7,24,33.7,24,1022.5,24,1021.7,24,10,24,10.4,24,17.1,999.9,44.1*,37.0*,0.00G,2,0
744860,94789,20090307,49.3,24,40.6,24,1017.4,24,1016.6,24,9.6,24,5.3,24,17.1,999.9,68,36,0.00G,1.2,0
744860,94789,20090308,53.1,24,43.9,24,1011.9,24,1011.1,24,9,24,8.7,24,16.9,21,68,39,0.00G,999.9,10000
744860,94789,20090309,47.5,24,41.5,24,1012.3,21,1011.2,24,8.1,24,9.4,24,14,999.9,66,39.9,0.02G,999.9,10000
744860,94789,20090310,39.7,24,31.9,24,1026.8,23,1026.2,24,9.8,24,7,24,9.9,999.9,51.1,35.1,0.06G,999.9,10000
744860,94789,20090311,44.3,24,41.6,24,1020.2,21,1018.8,24,6.3,24,8.7,24,14,999.9,54,35.1,0.00G,999.9,110000
744860,94789,20090312,42,24,18.8,24,1026.6,24,1025.3,24,9.7,24,14.8,24,22.9,27,55.9,33.1,0.01G,999.9,0
744860,94789,20090313,33,24,11.9,24,1033.5,24,1032.7,24,10,24,8.7,24,13,999.9,45,27,0.00G,999.9,0
744860,94789,20090314,37.1,24,26.3,24,1027.2,24,1026.4,24,10,24,5.5,24,12,999.9,45.0*,30.9*,0.00G,999.9,0
744860,94789,20090315,43.2,24,33.2,24,1023.1,24,1022.3,24,9.4,24,5.9,24,12,999.9,48,39.9,0.00G,999.9,0
744860,94789,20090316,42.7,24,33,24,1025.4,24,1024.6,24,9.4,24,5.4,24,14,999.9,51.1,34,0.00G,999.9,0
744860,94789,20090317,41.4,24,32.2,24,1026.2,24,1025.4,24,10,24,7.8,24,12,999.9,51.1,34,0.00G,999.9,0
744860,94789,20090318,42.6,24,33.8,24,1023.6,24,1022.8,24,10,24,9.9,24,21,25.1,54,34,0.00G,999.9,0
744860,94789,20090319,44.7,24,38.6,24,1017.6,24,1016.8,24,9.6,24,8,24,18.1,999.9,54,34,0.00G,999.9,10000
744860,94789,20090320,40.1,24,29.8,24,1023.3,20,1022.9,24,8.7,24,8.7,24,15,21,44.1*,33.8*,0.10G,999.9,11000
744860,94789,20090321,37.1,24,12.9,24,1032.1,24,1031.3,24,10,24,7.4,24,11.1,999.9,46,28.9,0.02G,999.9,0
744860,94789,20090322,42.2,24,25.5,24,1028.6,23,1027.7,24,10,24,11.2,24,21,26,57.9,29.1,0.00G,999.9,0
744860,94789,20090323,37.5,24,4.9,24,1026.1,24,1025.4,24,10,24,13.6,24,22.9,32.1,57.9,28,0.00G,999.9,0
744860,94789,20090324,36.3,24,7.7,24,1029.5,24,1028.7,24,10,24,15.3,24,20,27,48.9,28,0.00G,999.9,0
744860,94789,20090325,40.9,24,18,24,1029.6,24,1028.8,24,10,24,7.4,24,12,999.9,48.9,28.2,0.00G,999.9,0
744860,94789,20090326,41.3,24,36.5,24,1021.1,21,1020.2,24,7.3,24,8.7,24,14,999.9,48,31.1,0.00G,999.9,10000
744860,94789,20090327,49.5,24,43,24,1014.3,22,1013.1,24,7.6,24,5.5,24,9.9,999.9,61,37.9,0.51G,999.9,10000
744860,94789,20090328,50.2,24,43.6,24,1015.5,22,1014.9,24,9.1,24,8.5,24,14,999.9,61,42.1,0.08G,999.9,10000
744860,94789,20090329,49.3,24,48,24,1004,15,1002.9,24,1.8,24,6.7,24,11.1,14,59,45,0.40G,999.9,110000
744860,94789,20090330,50,24,36.6,24,1001.7,23,1000,24,8.8,24,16,24,26,32.1,55.9,44.1,0.23G,999.9,110010
744860,94789,20090331,46.8,24,30.7,24,1018.8,24,1018,24,10,24,11.7,24,22,27,57.9,39,0.00G,999.9,0
744860,94789,20090401,44.1,24,38.2,24,1022.3,20,1021.7,24,9.7,24,11.6,24,17.1,999.9,59.0*,42.1*,0.00G,999.9,10000
744860,94789,20090402,51.4,24,47,24,1017.2,20,1016.5,24,6.6,24,6.6,24,14,999.9,63,43,0.16G,999.9,10000
744860,94789,20090403,52.7,24,50,24,1002.9,18,1000.7,24,4.4,24,13.9,24,24.1,28.9,64,48,0.04G,999.9,110010
744860,94789,20090404,52.3,24,36.6,24,996.8,24,995.5,24,9.6,24,20.9,24,35,38.1,60.1,48,0.69G,999.9,10000
744860,94789,20090405,54.3,24,31.1,24,1006.5,24,1005.7,24,10,24,16.1,24,22.9,33,66,46,0.00G,999.9,0
744860,94789,20090406,49.7,24,41.3,24,1000.9,20,999.7,24,7.3,24,8.2,24,17.1,999.9,66,44.1,0.00G,999.9,10010
744860,94789,20090407,45.3,24,31.7,24,993.8,21,992.3,24,8.8,24,14.3,24,20,24.1,53.1,39.9,0.74G,999.9,10000
744860,94789,20090408,42.7,24,23.8,24,1003.3,24,1002.5,24,10,24,15.5,24,18.1,26,50,36,0.00G,999.9,1000
744860,94789,20090409,47.9,24,27.8,24,1009.7,24,1008.9,24,10,24,8.8,24,17.1,999.9,59,36,0.00G,999.9,0
744860,94789,20090410,48.5,24,36.3,24,1015.7,24,1015,24,10,24,6.7,24,13,999.9,59,37,0.00G,999.9,0
744860,94789,20090411,48.3,24,43.3,24,1010.9,21,1009.9,24,7.2,24,11.5,24,18.1,22.9,55.9,41,0.01G,999.9,10000
744860,94789,20090412,44,24,17.7,24,1017.2,24,1016.5,24,10,24,16.8,24,25.1,35,50,37,0.83G,999.9,0
744860,94789,20090413,44,24,14.7,24,1021,24,1020.3,24,10,24,12.5,24,21,27,57.9,35.1,0.00G,999.9,0
744860,94789,20090414,47.6,24,35.6,24,1017.4,21,1016.5,24,8.9,24,7.4,24,14,999.9,57.9,35.1,0.00G,999.9,10000
744860,94789,20090415,47.3,24,34.5,24,1015.4,24,1014.3,24,8.5,24,14,24,19,24.1,55.9,44.1,0.34G,999.9,10000
744860,94789,20090416,47.8,24,24.9,24,1023.8,24,1023,24,10,24,9,24,13,15,62.1,37.9,0.16G,999.9,0
744860,94789,20090417,49.5,24,31.7,24,1025,24,1024.2,24,10,24,7.4,24,15,999.9,64,37.9,0.00G,999.9,0
744860,94789,20090418,62.4,24,32.6,24,1016.1,24,1015.3,24,10,24,9.3,24,14,999.9,78.1,41,0.00G,999.9,0
744860,94789,20090419,58.2,24,36.2,24,1016,24,1015.2,24,10,24,9.7,24,15,999.9,78.1,48,0.00G,999.9,0
744860,94789,20090420,46.5,24,37.1,24,1019.9,24,1019.3,24,9.1,24,15.2,24,27,34,48.0*,44.6*,0.00G,999.9,10000
744860,94789,20090421,51.7,24,49.6,24,1007.9,16,1007.4,24,1.4,24,8.3,24,25.1,32.1,55.4*,48.0*,1.28G,999.9,110010
744860,94789,20090422,50.3,24,46.2,24,1006.4,21,1005.6,24,6.3,24,7.2,24,13,999.9,55.0*,46.4*,0.02G,999.9,110000
744860,94789,20090423,50.6,24,33.5,24,1011,24,1009.7,24,9.8,24,15.2,24,20,26,59,44.1,0.09G,999.9,10000
744860,94789,20090424,54,24,34.1,24,1023.6,24,1022.9,24,10,24,9.1,24,18.1,19,64,41,0.00G,999.9,0
744860,94789,20090425,56.5,24,47.5,24,1022.9,23,1022.3,24,8.1,24,7.4,24,16.9,999.9,69.1,41,0.00G,999.9,100000
744860,94789,20090426,69.9,24,52.2,24,1021.9,24,1021,24,9.9,24,7.2,24,15,999.9,86,48.9,0.00G,999.9,0
744860,94789,20090427,65.9,24,51,24,1025.7,24,1024.9,24,10,24,5.5,24,8,999.9,86,57.9,0.00G,999.9,0
744860,94789,20090428,67.2,24,51.4,24,1022.3,24,1021.5,24,10,24,8.3,24,18.1,999.9,84.9,57,0.00G,999.9,0
744860,94789,20090429,61.7,24,41.5,24,1028.6,24,1027.3,24,10,24,11.6,24,20,22,84.9,50,0.04G,999.9,10000
744860,94789,20090430,51.4,24,39.7,24,1030.4,24,1029.7,24,10,24,6.6,24,12,999.9,70,46,0.00I,999.9,0
744860,94789,20090501,56.9,24,52.9,24,1017.1,12,1016.3,24,3.7,24,8.1,24,13,999.9,66.9,51.1,0.04G,999.9,110000
744860,94789,20090502,58.4,24,51.1,24,1011.4,21,1010.6,24,7.4,24,7.7,24,22.9,27,66.9,52,0.31G,999.9,10000
744860,94789,20090503,54.6,24,51.1,24,1015.3,22,1014.8,24,7.5,24,4.8,24,13,999.9,63,52,0.01G,999.9,10000
744860,94789,20090504,53.3,24,50.3,24,1017.9,24,1017.1,24,6.9,24,3.9,24,8.9,999.9,55.9*,51.8*,0.56G,999.9,10000
744860,94789,20090505,53.1,24,49.7,24,1018.8,18,1018.1,24,6,24,9.2,24,13,999.9,55.0*,51.8*,0.37G,999.9,10000
744860,94789,20090506,53.6,24,48.4,24,1018.1,20,1017.5,24,8.3,24,7.5,24,17.1,999.9,61,50,0.57G,999.9,10000
744860,94789,20090507,57.7,24,54.4,24,1010.7,19,1009.8,24,5.6,24,9.3,24,14,999.9,66.9,50,0.47G,999.9,110010
744860,94789,20090508,63,24,55.1,24,1010,24,1009.2,24,8.9,24,6.5,24,15,999.9,69.1,53.1,0.11G,999.9,0
744860,94789,20090509,61.3,24,56,24,1005.8,17,1005.3,24,7,24,5.2,24,13,999.9,73,55,0.44G,999.9,110010
744860,94789,20090510,66.6,24,42.8,24,1007.4,24,1006.6,24,10,24,16,24,24.1,32.1,75,57,0.00I,999.9,0
744860,94789,20090511,56.6,24,36.2,24,1017.8,24,1017,24,10,24,12,24,18.1,22,72,51.1,0.00G,999.9,0
744860,94789,20090512,57.8,24,40.4,24,1019.1,24,1018.3,24,10,24,7.2,24,14,15.9,70,48.9,0.00G,999.9,0
744860,94789,20090513,56.5,24,44.6,24,1028.2,24,1027.4,24,9.8,24,6.9,24,11.1,999.9,70,46.9,0.00G,999.9,100000
744860,94789,20090514,57.7,24,51,24,1026.8,24,1026,24,9.9,24,15.5,24,22.9,28.9,64,46.9,0.00G,999.9,10000
744860,94789,20090515,63,24,56.5,24,1023.4,20,1022.8,24,7.6,24,7.1,24,22,999.9,71.1,55,0.19G,999.9,110000
744860,94789,20090516,59.8,24,56.6,24,1020.6,18,1019.6,24,1.8,24,7.7,24,18.1,24.1,71.1,55.9,0.00G,999.9,100000
744860,94789,20090517,59,24,46.8,24,1015.1,21,1013.6,24,5.6,24,13.2,24,24.1,28,64.9,54,0.00G,999.9,110010
744860,94789,20090518,54.4,24,28.7,24,1023,24,1022.2,24,10,24,10.4,24,15,18.1,63,50,0.00G,999.9,0
744860,94789,20090519,55,24,34.2,24,1029.5,24,1028.8,24,10,24,7,24,15,999.9,64.9,44.1,0.00G,999.9,0
744860,94789,20090520,60,24,45,24,1029.1,24,1028.3,24,10,24,9.8,24,19,999.9,73,44.1,0.00G,999.9,0
744860,94789,20090521,63.9,24,45.4,24,1026,24,1025.2,24,10,24,11.2,24,22,999.9,73,50,0.00G,999.9,0
744860,94789,20090522,65.4,24,53.4,24,1021.1,24,1020.3,24,10,24,9.6,24,15.9,999.9,77,53.1,0.00G,999.9,0
744860,94789,20090523,66.2,24,54.7,24,1020.5,24,1019.7,24,10,24,7.9,24,15,999.9,77,57,0.00G,999.9,0
744860,94789,20090524,63.8,24,58.1,24,1017,19,1016.7,24,7.2,24,5.3,24,11.1,999.9,75.9,57,0.00G,999.9,10010
744860,94789,20090525,70.1,24,54.3,24,1015.7,23,1014.8,24,9.5,24,6.1,24,11.1,999.9,80.1,57.9,0.07G,999.9,10010
744860,94789,20090526,59.9,24,41.3,24,1022.9,24,1022.1,24,10,24,11.5,24,19,25.1,80.1,54,0.00G,999.9,10000
744860,94789,20090527,57.1,24,50.7,24,1019.5,19,1018.3,24,7.4,24,6.7,24,12,999.9,68,52,0.02G,999.9,10000
744860,94789,20090528,59.3,24,56.6,24,1012.3,15,1011.8,24,1.7,24,6.3,24,12,999.9,68,53.1,0.04G,999.9,110000
744860,94789,20090529,59.2,24,55.3,24,1008.1,16,1007.7,24,3.9,24,6.7,24,13,999.9,68.0*,53.6*,1.11G,999.9,10000
744860,94789,20090530,67.2,24,54.5,24,1006.2,24,1005.4,24,9.7,24,7.5,24,15,19,77,54,0.08G,999.9,0
744860,94789,20090531,67.4,24,50.7,24,1007.7,24,1006.8,24,10,24,9.1,24,19,22,80.1,55.9,0.00G,999.9,0
744860,94789,20090601,60.2,24,35.6,24,1017.7,24,1016.9,24,10,24,11,24,18.1,25.1,80.1,50,0.00G,999.9,0
744860,94789,20090602,66.4,24,57,24,1015.6,24,1014.8,24,9.6,24,10.1,24,17.1,20,81,50,0.00G,999.9,10000
744860,94789,20090603,67.3,24,54.9,24,1016.1,24,1015.3,24,9.7,24,7.1,24,14,999.9,81,57,0.45G,999.9,10010
744860,94789,20090604,58.8,24,53.1,24,1016.1,24,1015.4,24,8.9,24,5.4,24,9.9,999.9,73,55,0.68G,999.9,10000
744860,94789,20090605,58.8,24,54.5,24,1014.3,22,1013.8,24,8,24,7.4,24,13,999.9,64.9,55,0.08G,999.9,10000
744860,94789,20090606,63.3,24,56.2,24,1013.2,21,1012.1,24,9.9,24,8.2,24,13,999.9,73,57,0.53G,999.9,10000
744860,94789,20090607,68.7,24,58.8,24,1015.7,24,1014.9,24,9.8,24,7.5,24,17.1,22.9,78.1,57.9,0.00G,999.9,0
744860,94789,20090608,68.7,24,59.8,24,1015,24,1014.2,24,9.7,24,8.5,24,15,999.9,78.1,62.1,0.00G,999.9,0
744860,94789,20090609,63.8,24,59.9,24,1013.8,16,1013.1,24,7.5,24,6.5,24,13,19,75.9,60.1,0.65G,999.9,110010
744860,94789,20090610,64.4,24,59.6,24,1013.6,18,1013,24,7.3,24,6.7,24,13,20,68.0*,60.8*,0.46G,999.9,10000
744860,94789,20090611,62.8,24,59,24,1013.6,18,1013.1,24,5.2,24,6.4,24,9.9,999.9,70,61,0.05G,999.9,10000
744860,94789,20090612,67.5,24,63.7,24,1007.9,16,1006.8,24,3.3,24,7.4,24,12,999.9,78.1*,60.8*,1.04G,999.9,110010
744860,94789,20090613,70.2,24,61.2,24,1011.8,23,1011.1,24,9.2,24,6,24,14,999.9,79,63,0.03G,999.9,10000
744860,94789,20090614,64.6,24,57.9,24,1014.5,20,1013.7,24,9.8,24,5.3,24,9.9,999.9,75.9,62.1,0.01G,999.9,10000
744860,94789,20090615,61.5,24,54.9,24,1017.3,23,1016.7,24,9.9,24,6.5,24,13,999.9,71.1,57,0.11G,999.9,10010
744860,94789,20090616,60.3,24,53.8,24,1022,23,1021.3,24,10,24,6.4,24,11.1,999.9,68,55.9,0.10G,999.9,0
744860,94789,20090617,60.1,24,51.1,24,1024.5,24,1023.7,24,10,24,5.6,24,11.1,999.9,66,53.1,0.00G,999.9,0
744860,94789,20090618,62.7,24,58.3,24,1016.8,20,1015.4,24,7.3,24,11.7,24,25.1,28.9,66,53.1,0.37G,999.9,10000
744860,94789,20090619,69,24,62,24,1008.3,18,1007.7,24,6.8,24,5.7,24,11.1,999.9,79,62.1,1.89G,999.9,0
744860,94789,20090620,68.6,24,60.8,24,1005.9,20,1004.5,24,9.4,24,6.1,24,11.1,999.9,79,64,0.00G,999.9,10000
744860,94789,20090621,68.2,24,62.6,24,999.8,15,999.1,24,7.2,24,8.9,24,21,28,78.1*,62.6*,0.77G,999.9,10000
744860,94789,20090622,69.6,24,60.3,24,1003.1,24,1002.3,24,9.7,24,11.4,24,15,22,80.1,63,0.32G,999.9,10000
744860,94789,20090623,71.5,24,58.7,24,1006,24,1005.2,24,10,24,10.2,24,14,19,80.1,64.9,0.00G,999.9,10000
744860,94789,20090624,69.7,24,63.5,24,1007.9,19,1007.3,24,8.8,24,4.9,24,9.9,999.9,80.1,64.9,0.09G,999.9,10000
744860,94789,20090625,68.4,24,61.5,24,1009.6,22,1008.9,24,8.8,24,5.4,24,9.9,999.9,78.1,64,0.01G,999.9,0
744860,94789,20090626,71.2,24,65.3,24,1006.6,23,1005.9,24,8.3,24,7.1,24,21,31.1,81,64,0.00G,999.9,10010
744860,94789,20090627,71.5,24,61.4,24,1006.2,24,1005.4,24,9,24,4.9,24,11.1,15,82.9,64,0.04G,999.9,10010
744860,94789,20090628,71.3,24,60.7,24,1004.8,24,1004,24,10,24,8.9,24,12,999.9,82.9,64,0.01G,999.9,0
744860,94789,20090629,73.4,24,60.8,24,999.3,24,998.5,24,10,24,10,24,14,999.9,82.9,66,0.00G,999.9,10000
744860,94789,20090630,73.3,24,61.9,24,1000.5,23,999.8,24,9.9,24,7.2,24,19,27,82.9,66,0.00G,999.9,10000
744860,94789,20090701,72.2,24,64.4,24,1005.6,24,1004.7,24,9.6,24,4.8,24,18.1,26,81,66.9,0.05G,999.9,10010
744860,94789,20090702,72.6,24,64.6,24,1007.5,18,1006.9,24,9.5,24,6.5,24,9.9,999.9,81,68,0.04G,999.9,10010
744860,94789,20090703,73.6,24,61.4,24,1009.6,24,1008.8,24,9.4,24,7.2,24,15,20,81,68,0.02G,999.9,10000
